t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mu,J2,J3
38030.0,4656.171768685421,8476.917879588687,-2515.9499698804752,-3.916529137570148,3.2567422691505445,3.7380161986166995,398600.4415,0.0010826269,0.0
38040.0,4616.913714444321,8509.315728640357,-2478.519725588377,-3.935055628878829,3.2228058501206864,3.748007733383254,398600.4415,0.0010826269,0.0
38050.0,4577.4711793692095,8541.373565767452,-2440.9903146160464,-3.953425183619383,3.1887401046333523,3.7578494693289883,398600.4415,0.0010826269,0.0
38060.0,4537.845736532815,8573.090104497809,-2403.3632369532434,-3.971637060690732,3.154546393463154,3.7675410067574804,398600.4415,0.0010826269,0.0
38070.0,4498.0389663857995,8604.464071990373,-2365.6399965556902,-3.9896905252864654,3.1202260826481516,3.777081952000504,398600.4415,0.0010826269,0.0
38080.0,4458.052456693844,8635.494209087903,-2327.8221012848016,-4.0075848489260775,3.085780543434882,3.7864719174352723,398600.4415,0.0010826269,0.0
38090.0,4417.887802474574,8666.17927036943,-2289.9110628473277,-4.025319309485943,3.0512111522231113,3.795710521501417,398600.4415,0.0010826269,0.0
38100.0,4377.546605934352,8696.518024202478,-2251.9083967349166,-4.042893191230038,3.016519290510309,3.80479738871771,398600.4415,0.0010826269,0.0
38110.0,4337.030476404956,8726.509252795087,-2213.8156221636195,-4.060305784840391,2.981706344835848,3.813732149698523,398600.4415,0.0010826269,0.0
38120.0,4296.341030280174,8756.151752247693,-2175.6342620133446,-4.077556387447267,2.946773706724927,3.822514441170024,398600.4415,0.0010826269,0.0
38130.0,4255.479890952318,8785.444332604857,-2137.365842767273,-4.094644302659082,2.9117227726322104,3.831143905986103,398600.4415,0.0010826269,0.0
38140.0,4214.448688748709,8814.38581790692,-2099.011894451255,-4.111568840592057,2.8765549438851896,3.8396201931440337,398600.4415,0.0010826269,0.0
38150.0,4173.249060868127,8842.975046241587,-2060.5739505731904,-4.128329317899579,2.841271626627262,3.8479429577998623,398600.4415,0.0010826269,0.0
38160.0,4131.88265131726,8871.210869795495,-2022.0535480624167,-4.144925057801301,2.8058742317605274,3.8561118612835212,398600.4415,0.0010826269,0.0
38170.0,4090.3511108471785,8899.092154905777,-1983.452227209109,-4.161355390111961,2.770364174888298,3.8641265711136734,398600.4415,0.0010826269,0.0
38180.0,4048.6560968898507,8926.617782111676,-1944.7715316037104,-4.177619651269913,2.734742876257325,3.8719867610122716,398600.4415,0.0010826269,0.0
38190.0,4006.7992734825516,8953.786646182074,-1906.01300807013,-4.1937171843657355,2.6990117607017794,3.8796921109194598,398600.4415,0.0010826269,0.0
38200.0,3964.782311107404,8980.597655980375,-1867.1782065542723,-4.209647339172784,2.6631722576012367,3.887242307012292,398600.4415,0.0010826269,0.0
38210.0,3922.60688675908,9007.049734780267,-1828.2686801305192,-4.225409472170975,2.6272258008003657,3.8946370417118072,398600.4415,0.0010826269,0.0
38220.0,3880.274683848578,9033.141820242547,-1789.2859849258077,-4.241002946575593,2.591173828555686,3.901876013698532,398600.4415,0.0010826269,0.0
38230.0,3837.7873921183677,9058.872864424638,-1750.2316800479966,-4.256427132365015,2.5550177834800105,3.9089589279267263,398600.4415,0.0010826269,0.0
38240.0,3795.1467075755518,9084.241833826638,-1711.1073275233907,-4.271681406307583,2.518759112483622,3.915885495637401,398600.4415,0.0010826269,0.0
38250.0,3752.3543324245907,9109.24770943629,-1671.9144922340777,-4.286765151988207,2.4823992667152845,3.9226554343710958,398600.4415,0.0010826269,0.0
38260.0,3709.411974999599,9133.88948677287,-1632.6547418550797,-4.301677759834702,2.4459397015030824,3.9292684679804024,398600.4415,0.0010826269,0.0
38270.0,3666.3213496962408,9158.166175930053,-1593.3296467913337,-4.316418627143845,2.4093818762950967,3.9357243266422364,398600.4415,0.0010826269,0.0
38280.0,3623.084176903234,9182.076801617784,-1553.9407801145014,-4.330987158107162,2.372727254599913,3.942022746869854,398600.4415,0.0010826269,0.0
38290.0,3579.7021829334803,9205.620403203204,-1514.4897174996208,-4.345382763836434,2.335977303926956,3.948163471524612,398600.4415,0.0010826269,0.0
38300.0,3536.1770999548394,9228.796034750665,-1474.9780371616043,-4.3596048623889185,2.299133495726661,3.9541462498274678,398600.4415,0.0010826269,0.0
38310.0,3492.510665920561,9251.602765060874,-1435.4073197915918,-4.373652878792296,2.2621973053304756,3.9599708373702214,398600.4415,0.0010826269,0.0
38320.0,3448.704624499395,9274.039677709201,-1395.7791484931663,-4.387526245069321,2.2251702118906858,3.9656369961264892,398600.4415,0.0010826269,0.0
38330.0,3404.7607250053907,9296.105871083191,-1356.0951087184371,-4.401224400262191,2.188053698320079,3.9711444944624175,398600.4415,0.0010826269,0.0
38340.0,3360.680722327408,9317.800458419344,-1316.3567882040036,-4.414746790456624,2.1508492512314348,3.976493107147123,398600.4415,0.0010826269,0.0
38350.0,3316.4663768583505,9339.122567839146,-1276.5657769067989,-4.428092868805636,2.11355836087684,3.9816826153628693,398600.4415,0.0010826269,0.0
38360.0,3272.1194544241407,9360.07134238445,-1236.7236669398287,-4.441262095553033,2.0761825210868396,3.986712806714968,398600.4415,0.0010826269,0.0
38370.0,3227.641726212453,9380.645940052222,-1196.8320525078066,-4.454253938056597,2.0387232292094115,3.9915834752414048,398600.4415,0.0010826269,0.0
38380.0,3183.034968701221,9400.845533828662,-1156.8925298426975,-4.467067870810968,2.0011819860487705,3.9962944214221943,398600.4415,0.0010826269,0.0
38390.0,3138.300963586934,9420.66931172281,-1116.906697139175,-4.479703375470238,1.963560295803998,4.000845452188449,398600.4415,0.0010826269,0.0
38400.0,3093.44149771274,9440.116476799594,-1076.8761544899974,-4.492159940870215,1.925859666007502,4.005236380931177,398600.4415,0.0010826269,0.0
38410.0,3048.4583629963745,9459.186247212423,-1036.8025038213154,-4.504437063050402,1.8880816074633022,4.009467027509789,398600.4415,0.0010826269,0.0
38420.0,3003.353356357925,9477.877856235325,-996.6873488279145,-4.5165342452756505,1.8502276341851391,4.013537218260326,398600.4415,0.0010826269,0.0
38430.0,2958.128279647451,9496.190552294707,-956.5322949084001,-4.528450998057505,1.8122992633344126,4.0174467860033936,398600.4415,0.0010826269,0.0
38440.0,2912.7849395724816,9514.123599000717,-916.3389491003345,-4.540186839175232,1.7742980151579437,4.0211955700518205,398600.4415,0.0010826269,0.0
38450.0,2867.3251476253945,9531.67627517832,-876.1089200153306,-4.551741293696526,1.7362254129255628,4.024783416218008,398600.4415,0.0010826269,0.0
38460.0,2821.7507200107048,9548.847874898074,-835.8438177741125,-4.563113893997902,1.6980829828675195,4.028210176821,398600.4415,0.0010826269,0.0
38470.0,2776.063477572271,9565.637707506652,-795.5452539415492,-4.574304179784758,1.6598722541117215,4.031475710693252,398600.4415,0.0010826269,0.0
38480.0,2730.265245720445,9582.045097657185,-755.2148414616665,-4.585311698111115,1.621594758620793,4.034579883187105,398600.4415,0.0010826269,0.0
38490.0,2684.357854359165,9598.069385339413,-714.8541945926484,-4.596136003399025,1.5832520311289582,4.037522566180954,398600.4415,0.0010826269,0.0
38500.0,2638.343137813031,9613.709925909734,-674.4649288418332,-4.60677665745765,1.5448456090787477,4.040303638085122,398600.4415,0.0010826269,0.0
38510.0,2592.222934754359,9628.966090121143,-634.0486609007114,-4.617233229502012,1.506377032557527,4.042922983847429,398600.4415,0.0010826269,0.0
38520.0,2545.9990881302406,9643.837264153135,-593.6070085799345,-4.627505296171394,1.4678478442338487,4.045380494958446,398600.4415,0.0010826269,0.0
38530.0,2499.6734450896192,9658.32284964161,-553.1415907443397,-4.637592441547419,1.4292595892936233,4.047676069456453,398600.4415,0.0010826269,0.0
38540.0,2453.2478569104105,9672.422263708779,-512.6540272480013,-4.647494257171774,1.3906138153761156,4.049809611932079,398600.4415,0.0010826269,0.0
38550.0,2406.72417892666,9686.134938993171,-472.14593886931016,-4.657210342063596,1.3519120725097575,4.051781033532631,398600.4415,0.0010826269,0.0
38560.0,2360.104270432748,9699.460323602356,-431.61894723917044,-4.666740302738658,1.3131559130534873,4.053590251968783,398600.4415,0.0010826269,0.0
38570.0,2313.3899945653475,9712.39788100417,-391.0746747604471,-4.676083753229817,1.2743468916431941,4.055237191523118,398600.4415,0.0010826269,0.0
38580.0,2266.5832183241905,9724.94709036943,-350.51474457144553,-4.685240315094862,1.2354865651041824,4.056721783042879,398600.4415,0.0010826269,0.0
38590.0,2219.6858124576192,9737.107446448943,-309.94078047054984,-4.694209617436938,1.196576492397021,4.058043963948401,398600.4415,0.0010826269,0.0
38600.0,2172.6996513839986,9748.87845958565,-269.3544068493429,-4.702991296920697,1.1576182345539323,4.059203678236499,398600.4415,0.0010826269,0.0
38610.0,2125.626613116452,9760.259655737967,-228.75724862672115,-4.711584997787788,1.118613354614223,4.060200876483182,398600.4415,0.0010826269,0.0
38620.0,2078.468579187361,9771.250576501907,-188.1509311830033,-4.719990371872044,1.0795634175596567,4.061035515846082,398600.4415,0.0010826269,0.0
38630.0,2031.2274345726437,9781.850779132075,-147.5370802940352,-4.7282070786143615,1.0404699902497683,4.061707560066635,398600.4415,0.0010826269,0.0
38640.0,1983.9050676158172,9792.059836561533,-106.91732206529133,-4.736234785077263,1.0013346413571163,4.0622169794719865,398600.4415,0.0010826269,0.0
38650.0,1936.5033699518558,9801.877337420601,-66.2932828659732,-4.744073165959152,0.9621589413024774,4.062563750976632,398600.4415,0.0010826269,0.0
38660.0,1889.024236430855,9811.302886054644,-25.666589263108165,-4.751721903608251,0.9229444621899813,4.062747858083786,398600.4415,0.0010826269,0.0
38670.0,1841.469565041507,9820.336102540867,14.961132044352894,-4.7591806880362135,0.8836927777421868,4.062769290886473,398600.4415,0.0010826269,0.0
38680.0,1793.841256834404,9828.976622704175,55.58825429143644,-4.766449216931428,0.8444054632350992,4.062628046068355,398600.4415,0.0010826269,0.0
38690.0,1746.1412158451724,9837.224098132136,96.21315071304423,-4.773527195671986,0.805084095433129,4.062324126904263,398600.4415,0.0010826269,0.0
38700.0,1698.3713490174487,9845.078196189103,136.8341946098484,-4.780414337338331,0.7657302525239916,4.061857543260477,398600.4415,0.0010826269,0.0
38710.0,1650.5335661257109,9852.53860002951,177.44975941418193,-4.787110362725583,0.7263455140535504,4.061228311594699,398600.4415,0.0010826269,0.0
38720.0,1602.6297796979698,9859.60500861041,218.05821875592255,-4.793615000355518,0.6869314608605999,4.060436454955757,398600.4415,0.0010826269,0.0
38730.0,1554.661904938332,9866.277136703298,258.6579465283711,-4.799927986488233,0.6474896750115922,4.059482002983023,398600.4415,0.0010826269,0.0
38740.0,1506.6318596494443,9872.554714905242,299.2473169541207,-4.80604906513346,0.6080217397353054,4.058364991905542,398600.4415,0.0010826269,0.0
38750.0,1458.5415641548275,9878.43748964938,339.8247046509174,-4.811977988061554,0.5685292393574547,4.057085464540871,398600.4415,0.0010826269,0.0
38760.0,1410.392941221112,9883.925223214823,380.3884846975103,-4.817714514814131,0.529013759235246,4.055643470293638,398600.4415,0.0010826269,0.0
38770.0,1362.1879159801815,9889.017693736023,420.93703269949015,-4.823258412714373,0.4894768856918721,4.054039065153787,398600.4415,0.0010826269,0.0
38780.0,1313.928415851236,9893.714695211605,461.4687248551155,-4.828609456876976,0.4499202059509533,4.052272311694554,398600.4415,0.0010826269,0.0
38790.0,1265.6163704627832,9898.016037512754,501.9819380211254,-4.833767430217765,0.41034530807091907,4.050343279070126,398600.4415,0.0010826269,0.0
38800.0,1217.253711574569,9901.921546391177,542.475049778537,-4.838732123462947,0.37075378087933486,4.048252043013014,398600.4415,0.0010826269,0.0
38810.0,1168.8423729994543,9905.431063486683,582.9464384984271,-4.843503335158018,0.3311472139071725,4.0459986858311225,398600.4415,0.0010826269,0.0
38820.0,1120.38429052525,9908.544446334437,623.3944834076965,-4.848080871676312,0.2915271973230227,4.04358329640451,398600.4415,0.0010826269,0.0
38830.0,1071.881401836517,9911.2615683719,663.8175646548168,-4.852464547227201,0.2518953218672537,4.041005970181855,398600.4415,0.0010826269,0.0
38840.0,1023.3356464363449,9913.582318945548,704.2140633755566,-4.856654183863919,0.21225317878611283,4.038266809176611,398600.4415,0.0010826269,0.0
38850.0,974.7489655681136,9915.506603317363,744.5823617586896,-4.860649611491044,0.17260235976577265,4.035365921962853,398600.4415,0.0010826269,0.0
38860.0,926.1233021372527,9917.034342671172,784.9208431116767,-4.864450667871602,0.13294445686632095,4.032303423670813,398600.4415,0.0010826269,0.0
38870.0,877.4606006330032,9918.165474118858,825.2278919263304,-4.868057198633809,0.09328106245569745,4.0290794359821085,398600.4415,0.0010826269,0.0
38880.0,828.7628070501955,9918.899950706505,865.5018939444517,-4.8714690572774435,0.05361376914357319,4.025694087124648,398600.4415,0.0010826269,0.0
38890.0,780.0318688110499,9919.237741420498,905.7412362234431,-4.874686105179847,0.01394416971517587,4.02214751186723,398600.4415,0.0010826269,0.0
38900.0,731.2697346870107,9919.178831193633,945.9443072018964,-4.877708211601552,-0.02572614293493869,4.0184398515138176,398600.4415,0.0010826269,0.0
38910.0,682.4783547206232,9918.723220911288,986.1094967651502,-4.8805352536915345,-0.06539557586917177,4.014571253897493,398600.4415,0.0010826269,0.0
38920.0,633.6596801474632,9917.870927417678,1026.2351963108238,-4.883167116492083,-0.10506253617321915,4.010541873374096,398600.4415,0.0010826269,0.0
38930.0,584.8156633142643,9916.621983487708,1066.3197988121017,-4.885603692944681,-0.1447254310202381,4.006351870817031,398600.4415,0.0010826269,0.0
38940.0,535.9482575705019,9914.976437590096,1106.3616988702968,-4.887844883903881,-0.18438266772108788,4.002001413620891,398600.4415,0.0010826269,0.0
38950.0,487.05941722825344,9912.934354248382,1146.3592928045464,-4.889890598126924,-0.22403265381315207,3.9974906756789226,398600.4415,0.0010826269,0.0
38960.0,438.1510974776646,9910.495813942738,1186.3109787063397,-4.891740752281518,-0.26367379712078115,3.9928198373799995,398600.4415,0.0010826269,0.0
38970.0,389.2252543029583,9907.660913063939,1226.2151565017593,-4.893395270950945,-0.30330450581844204,3.9879890856029467,398600.4415,0.0010826269,0.0
38980.0,340.283844403148,9904.429763912798,1266.0702280169482,-4.89485408663695,-0.3429231884967485,3.9829986137085855,398600.4415,0.0010826269,0.0
38990.0,291.32882511274516,9900.802494698366,1305.8745970433868,-4.896117139762319,-0.38252825422843406,3.9778486215315287,398600.4415,0.0010826269,0.0
39000.0,242.36215432246172,9896.779249534917,1345.6266694029869,-4.8971843786731455,-0.42211811263426496,3.972539315371719,398600.4415,0.0010826269,0.0
39010.0,193.3857903999089,9892.360188437799,1385.324853013009,-4.8980557596407674,-0.46169117394889664,3.967070907985714,398600.4415,0.0010826269,0.0
39020.0,144.40169211029524,9887.545487318172,1424.967557950807,-4.898731246863393,-0.5012458490866682,3.9614436185777175,398600.4415,0.0010826269,0.0
39030.0,95.41181853712385,9882.335337976683,1464.553196518405,-4.899210812467392,-0.5407805497073388,3.9556576727903483,398600.4415,0.0010826269,0.0
39040.0,46.41812900289199,9876.729948096126,1504.0801833069158,-4.899494436508278,-0.5802936882817629,3.9497133026951503,398600.4415,0.0010826269,0.0
39050.0,-2.5774170102060907,9870.729541233126,1543.5469352608027,-4.899582106971343,-0.6197836781575041,3.943610746782842,398600.4415,0.0010826269,0.0
39060.0,-51.572859939571,9864.334356808893,1582.951871741992,-4.899473819771977,-0.6592489336243894,3.937350249953299,398600.4415,0.0010826269,0.0
39070.0,-100.56624022148299,9857.544650099111,1622.2934145938416,-4.899169578755643,-0.6986878699799989,3.930932063505276,398600.4415,0.0010826269,0.0
39080.0,-149.55559837037902,9850.36069222296,1661.5699882049703,-4.898669395697535,-0.738098903595095,3.9243564451258592,398600.4415,0.0010826269,0.0
39090.0,-198.53897505811847,9842.782770131367,1700.7800195729567,-4.897973290301875,-0.7774804519789887,3.9176236588796454,398600.4415,0.0010826269,0.0
39100.0,-247.51441119323817,9834.811186594501,1739.9219383679078,-4.897081290200895,-0.8168309338448408,3.91073397519766,398600.4415,0.0010826269,0.0
39110.0,-296.4799480001925,9826.44626018856,1778.9941769959091,-4.895993430953461,-0.856148769174902,3.9036876708659927,398600.4415,0.0010826269,0.0
39120.0,-345.43362709857945,9817.688325281912,1817.9951706623551,-4.894709756043361,-0.8954323792856851,3.896485029014167,398600.4415,0.0010826269,0.0
39130.0,-394.3734905823495,9808.537732020593,1856.9233574351742,-4.8932303168772435,-0.9346801868930762,3.8891263391032265,398600.4415,0.0010826269,0.0
39140.0,-443.297581098994,9798.994846313279,1895.7771783079443,-4.891555172782216,-0.9738906161773768,3.8816118969135514,398600.4415,0.0010826269,0.0
39150.0,-492.20394192871686,9789.06004981569,1934.5550772629113,-4.889684391003081,-1.013062092848283,3.8739420045323874,398600.4415,0.0010826269,0.0
39160.0,-541.0906170635812,9778.733739914544,1973.2555013339156,-4.887618046699232,-1.052193044209797,3.8661169703411,398600.4415,0.0010826269,0.0
39170.0,-589.9556512866325,9768.016329711056,2011.8769006692269,-4.885356222941185,-1.0912818992250704,3.858137109002141,398600.4415,0.0010826269,0.0
39180.0,-638.7970902509985,9756.908248004063,2050.4177285943006,-4.882899010706761,-1.1303270885811845,3.8500027414457354,398600.4415,0.0010826269,0.0
39190.0,-687.6129805589599,9745.40993927279,2088.8764416744534,-4.880246508876904,-1.1693270447538562,3.8417141948562756,398600.4415,0.0010826269,0.0
39200.0,-736.4013698409933,9733.521863659316,2127.251499777474,-4.877398824231142,-1.2082802020720824,3.833271802658432,398600.4415,0.0010826269,0.0
39210.0,-785.1603068347836,9721.2444969508,2165.5413661361595,-4.874356071442681,-1.2471849967827104,3.8246759045029726,398600.4415,0.0010826269,0.0
39220.0,-833.8878414642036,9708.57833056147,2203.7445074108014,-4.871118373073134,-1.2860398671149416,3.8159268462522893,398600.4415,0.0010826269,0.0
39230.0,-882.5820249182618,9695.523871514466,2241.85939375161,-4.8676858595668895,-1.3248432533447652,3.807024979965633,398600.4415,0.0010826269,0.0
39240.0,-931.240909730011,9682.081642423553,2279.8844988610917,-4.864058669245094,-1.3635935978593192,3.7979706638840502,398600.4415,0.0010826269,0.0
39250.0,-979.862549855425,9668.252181474754,2317.8183000563895,-4.860236948299279,-1.402289345221185,3.788764262415027,398600.4415,0.0010826269,0.0
39260.0,-1028.44500075223,9654.036042407957,2355.659278331575,-4.856220850784606,-1.4409289422326057,3.779406146116831,398600.4415,0.0010826269,0.0
39270.0,-1076.9863194587028,9639.43379449853,2393.4059184199186,-4.852010538612731,-1.479510837999637,3.769896691682552,398600.4415,0.0010826269,0.0
39280.0,-1125.4845646724195,9624.446022538994,2431.0567088561265,-4.847606181544301,-1.5180334839962215,3.7602362819238433,398600.4415,0.0010826269,0.0
39290.0,-1173.9377968289662,9609.073326820799,2468.610142038562,-4.843007957181056,-1.5564953341281949,3.750425305754359,398600.4415,0.0010826269,0.0
39300.0,-1222.3440781806003,9593.316323116243,2506.0647142914504,-4.83821605095756,-1.5948948447972149,3.740464158172881,398600.4415,0.0010826269,0.0
39310.0,-1270.7014728713007,9577.175642606846,2543.418925915714,-4.833230656135431,-1.6332304749615993,3.730353240249013,398600.4415,0.0010826269,0.0
39320.0,-1319.008047002714,9560.65193162193,2580.671281202608,-4.828051973807464,-1.671500686185897,3.720092959118829,398600.4415,0.0010826269,0.0
39330.0,-1367.261868740135,9543.745852018372,2617.820288580727,-4.822680212867044,-1.7097039427266285,3.7096837279461026,398600.4415,0.0010826269,0.0
39340.0,-1415.4610083768289,9526.458081020783,2654.8644606441844,-4.817115590006125,-1.747838711588527,3.699125965911825,398600.4415,0.0010826269,0.0
39350.0,-1463.6035384100694,9508.78931116156,2691.8023142061024,-4.811358329707345,-1.7859034625856407,3.688420098198101,398600.4415,0.0010826269,0.0
39360.0,-1511.687533619665,9490.740250255394,2728.6323703595367,-4.805408664233917,-1.8238966684042228,3.677566555969924,398600.4415,0.0010826269,0.0
39370.0,-1559.7110711462592,9472.31162137262,2765.353154538038,-4.799266833619231,-1.8618168046654542,3.666565776356736,398600.4415,0.0010826269,0.0
39380.0,-1607.6722305694157,9453.504162811432,2801.9631965758576,-4.792933085656159,-1.8996623499879997,3.6554182024337707,398600.4415,0.0010826269,0.0
39390.0,-1655.5690939854853,9434.318628069048,2838.4610307678126,-4.786407675886053,-1.937431786050396,3.644124283203169,398600.4415,0.0010826269,0.0
39400.0,-1703.3997460852763,9414.755785811842,2874.8451959288163,-4.779690867587456,-1.97512359765327,3.6326844735748796,398600.4415,0.0010826269,0.0
39410.0,-1751.162274231518,9394.81641984447,2911.1142354530903,-4.772782931764492,-2.012736272781389,3.6210992343473265,398600.4415,0.0010826269,0.0
39420.0,-1798.8547685361373,9374.501329078084,2947.266697373073,-4.7656841471349685,-2.05026830266554,3.609369032187861,398600.4415,0.0010826269,0.0
39430.0,-1846.475321937347,9353.811327497619,2983.3011344180286,-4.758394800118165,-2.0877181818442363,3.5974943396129766,398600.4415,0.0010826269,0.0
39440.0,-1894.0220302765524,9332.747244128226,3019.2161040723754,-4.750915184822307,-2.1250844082252547,3.585475634968304,398600.4415,0.0010826269,0.0
39450.0,-1941.4929923750913,9311.309923000907,3055.0101686337434,-4.74324560303174,-2.162365483147,3.5733134024083677,398600.4415,0.0010826269,0.0
39460.0,-1988.886310110798,9289.500223117348,3090.681895270771,-4.735386364193783,-2.199559911439694,3.5610081318761186,398600.4415,0.0010826269,0.0
39470.0,-2036.2000884944146,9267.31901841405,3126.229856080655,-4.72733778540527,-2.236666201486394,3.5485603190822284,398600.4415,0.0010826269,0.0
39480.0,-2083.4324357458445,9244.76719772575,3161.6526281464676,-4.719100191398774,-2.2736828652838303,3.5359704654841484,398600.4415,0.0010826269,0.0
39490.0,-2130.5814633702594,9221.84566474822,3196.948793594247,-4.710673914528517,-2.310608418503079,3.523239078264939,398600.4415,0.0010826269,0.0
39500.0,-2177.6452862340648,9198.555338000433,3232.116939649878,-4.702059294755949,-2.3474413805500474,3.5103666703118526,398600.4415,0.0010826269,0.0
39510.0,-2224.622022640729,9174.897150786204,3267.155658695775,-4.693256679635015,-2.3841802746257867,3.4973537601946822,398600.4415,0.0010826269,0.0
39520.0,-2271.509794406489,9150.872051155293,3302.063548327374,-4.684266424297092,-2.420823627786633,3.484200872143871,398600.4415,0.0010826269,0.0
39530.0,-2318.306726935927,9126.48100186403,3336.839211409453,-4.675088891435603,-2.4573699710041574,3.470908536028373,398600.4415,0.0010826269,0.0
39540.0,-2365.0109492974398,9101.724980335533,3371.4812561322888,-4.665724451290297,-2.493817839224949,3.457477287333276,398600.4415,0.0010826269,0.0
39550.0,-2411.620594298588,9076.604978619516,3405.988296067657,-4.656173481631202,-2.530165771430212,3.4439076671371796,398600.4415,0.0010826269,0.0
39560.0,-2458.133798561355,9051.122003351753,3440.3589502247005,-4.6464363677422496,-2.5664123106951813,3.4302002220893173,398600.4415,0.0010826269,0.0
39570.0,-2504.5487025973007,9025.277075713253,3474.5918431056652,-4.636513502404555,-2.602556004248361,3.4163555043864435,398600.4415,0.0010826269,0.0
39580.0,-2550.863450882628,8999.07123138916,3508.6856047615224,-4.626405285879374,-2.638595403530578,3.4023740717494606,398600.4415,0.0010826269,0.0
39590.0,-2597.0761919331662,8972.505520527444,3542.6388708474865,-4.616112125890704,-2.6745290642538517,3.3882564873997985,398600.4415,0.0010826269,0.0
39600.0,-2643.185078379278,8945.58100769741,3576.450282678442,-4.605634437607568,-2.7103555464600846,3.3740033200355417,398600.4415,0.0010826269,0.0
39610.0,-2689.188267040693,8918.29877184809,3610.1184872842914,-4.594972643625932,-2.7460734145795636,3.3596151438072996,398600.4415,0.0010826269,0.0
39620.0,-2735.0839190012794,8890.659906266525,3643.642137465233,-4.5841271739503,-2.7816812374892796,3.3450925382938235,398600.4415,0.0010826269,0.0
39630.0,-2780.8701996837576,8862.66551853601,3677.0198918469887,-4.57309846597494,-2.817177588571059,3.3304360884773656,398600.4415,0.0010826269,0.0
39640.0,-2826.54527892436,8834.316730494349,3710.2504149359793,-4.561886964464788,-2.8525610457695114,3.315646384718777,398600.4415,0.0010826269,0.0
39650.0,-2872.10733104745,8805.61467819212,3743.332377174478,-4.550493121535978,-2.887830191649788,3.3007240227323478,398600.4415,0.0010826269,0.0
39660.0,-2917.5545349400963,8776.56051185105,3776.2644549957377,-4.538917396636036,-2.922983613455153,3.2856696035603843,398600.4415,0.0010826269,0.0
39670.0,-2962.885074126622,8747.15539582249,3809.0453308791107,-4.527160256523709,-2.958019903164365,3.270483733547521,398600.4415,0.0010826269,0.0
39680.0,-3008.0971368431187,8717.400508546072,3841.673693405174,-4.515222175248451,-2.992937657548871,3.255167024314773,398600.4415,0.0010826269,0.0
39690.0,-3053.1889160655865,8687.297042329903,3874.14823724462,-4.5031036341419615,-3.0277354782218624,3.239720092744843,398600.4415,0.0010826269,0.0
39700.0,-3098.158609606704,8656.8462033755,3906.467663242131,-4.4908051217925395,-3.062411971697403,3.2241435609516285,398600.4415,0.0010826269,0.0
39710.0,-3143.0044202328913,8626.049211914142,3938.6306785344495,-4.478327134011384,-3.0969657494552925,3.208438056242157,398600.4415,0.0010826269,0.0
39720.0,-3187.7245557010906,8594.90730202934,3970.6359965530182,-4.46567017382018,-3.1313954279916705,3.1926042110983786,398600.4415,0.0010826269,0.0
39730.0,-3232.3172288319756,8563.421721609018,4002.4823370770127,-4.452834751429319,-3.165699628874852,3.176642663150391,398600.4415,0.0010826269,0.0
39740.0,-3276.780657582729,8531.593732296684,4034.1684262858494,-4.439821384215879,-3.1998769788009107,3.160554055149494,398600.4415,0.0010826269,0.0
39750.0,-3321.113065119401,8499.424609441605,4065.6929968112,-4.426630596701341,-3.233926109649013,3.144339034941075,398600.4415,0.0010826269,0.0
39760.0,-3365.3126798888607,8466.915642048056,4097.0547877885165,-4.4132629205290534,-3.2678456585364968,3.1279982554373227,398600.4415,0.0010826269,0.0
39770.0,-3409.3777356903556,8434.068132723638,4128.252544908095,-4.399718894441445,-3.3016342678736965,3.1115323745897685,398600.4415,0.0010826269,0.0
39780.0,-3453.306471746694,8400.883397626756,4159.285020465683,-4.385999064256972,-3.335290585418517,3.094942055361655,398600.4415,0.0010826269,0.0
39790.0,-3497.097132775061,8367.362766413235,4190.150973412665,-4.3721039828468085,-3.3688132643307465,3.078227965700125,398600.4415,0.0010826269,0.0
39800.0,-3540.7479690574837,8333.507582182167,4220.849169405824,-4.358034210111276,-3.4022009632261176,3.0613907785082404,398600.4415,0.0010826269,0.0
39810.0,-3584.2572365109645,8299.319201420994,4251.378380856715,-4.343790312956008,-3.4354523462301083,3.044431171616819,398600.4415,0.0010826269,0.0
39820.0,-3627.623196757282,8264.798993949873,4281.737386980649,-4.329372865267851,-3.468566083031487,3.0273498277560904,398600.4415,0.0010826269,0.0
39830.0,-3670.84411719249,8229.948342865358,4311.924973845324,-4.314782447890495,-3.501540848935595,3.010147434527178,398600.4415,0.0010826269,0.0
39840.0,-3713.918271056119,8194.768644483456,4341.939934419105,-4.300019648599832,-3.534375324917372,2.992824684373392,398600.4415,0.0010826269,0.0
39850.0,-3756.843937500093,8159.261308282065,4371.781068618979,-4.285085062079062,-3.5670681976741188,2.975382274551343,398600.4415,0.0010826269,0.0
39860.0,-3799.6194016573822,8123.427756842846,4401.447183358195,-4.2699792898935005,-3.5996181596779993,2.957820907101871,398600.4415,0.0010826269,0.0
39870.0,-3842.2429547103984,8087.26942579258,4430.937092593617,-4.254702940465128,-3.6320239092282787,2.9401412888207883,398600.4415,0.0010826269,0.0
39880.0,-3884.7128939591507,8050.787763744027,4460.2496173728,-4.2392566290468645,-3.6642841505032977,2.922344131229435,398600.4415,0.0010826269,0.0
39890.0,-3927.0275228891755,8013.984232236333,4489.383585880799,-4.223640977696556,-3.6963975936121827,2.9044301505450463,398600.4415,0.0010826269,0.0
