t_s,dx_km,dy_km,dz_km,dvx_km_s,dvy_km_s,dvz_km_s
56600.0,-90.53685028256616,906.6826474949507,222.50163730842053,-0.452351333563488,-0.09231198868788147,0.35934812636372365
56610.0,-95.06021509311871,905.7410549822961,226.09197943884246,-0.45231848917471734,-0.0960063211525693,0.3587177306933452
56620.0,-99.58315724759775,904.7625251937485,229.67594055990313,-0.45226679914454326,-0.09969941672411571,0.35807192627852236
56630.0,-104.10548819695636,903.7470713076796,233.2533666398669,-0.4521962450752974,-0.10339111343854107,0.35741072438028637
56640.0,-108.6270192124154,902.694708123333,236.82410376332624,-0.4521068094317642,-0.10708124912152084,0.35673413700848067
56650.0,-113.14756139410241,901.6054520628934,240.38799813869588,-0.45199847554446243,-0.11076966139681214,0.3560421769230991
56660.0,-117.66692567973028,900.4793211734502,243.94489610572302,-0.4518712276128786,-0.11445618769472449,0.3553348576355759
56670.0,-122.18492285331428,899.3163351288588,247.49464414301235,-0.45172505070865004,-0.11814066526063445,0.3546121934100288
56680.0,-126.70136355392498,898.1165152315048,251.03708887556496,-0.4515599307786998,-0.12182293116354415,0.35387419926445346
56690.0,-131.2160582844761,896.8798844139727,254.57207708233034,-0.4513758546483202,-0.1255028223046838,0.35312089097186883
56700.0,-135.72881742054437,895.6064672406225,258.0994557037698,-0.45117281002420645,-0.12918017542615828,0.35235228506141464
56710.0,-140.2394512192204,894.2962899090777,261.6190718494319,-0.4509507854974392,-0.1328548271196375,0.35156839881939833
56720.0,-144.74776982798815,892.949380251629,265.13077280553625,-0.45070977054641526,-0.13652661383509093,0.3507692502902926
56730.0,-149.25358329363152,891.5657677365559,268.6344060425676,-0.45044975553972655,-0.14019537188956618,0.34995485827768275
56740.0,-153.75670157116576,890.1454834693675,272.1298192228769,-0.45017073173898625,-0.14386093747601122,0.3491252423451633
56750.0,-158.25693453279254,888.6885601939723,275.61686020828995,-0.44987269130160246,-0.14752314667214123,0.3482804228171835
56760.0,-162.75409197687566,887.1950322937714,279.0953770677215,-0.4495556272834978,-0.15118183544934888,0.34742042077984214
56770.0,-167.24798363693705,885.664935792686,282.56521808479425,-0.4492195336417755,-0.15483683968165907,0.34654525808162906
56780.0,-171.7384191906698,884.098308356118,286.02623176546206,-0.44886440523733107,-0.1584879951547275,0.34565495733411566
56790.0,-176.22520826896704,882.4951892918483,289.4782668456361,-0.44849023783740855,-0.16213513757488351,0.34474954191259244
56800.0,-180.708160464965,880.8556195508776,292.921172298812,-0.448097028118102,-0.16577810257821662,0.3438290359566538
56810.0,-185.18708534309783,879.1796417282097,296.3547973436992,-0.4476847736668008,-0.16941672573970779,0.34289346437072804
56820.0,-189.66179244816254,877.4673000635838,299.7789914518495,-0.44725347298457896,-0.173050842582404,0.3419428528245559
56830.0,-194.1320913143924,875.7186404421573,303.1936043552844,-0.44680312548852674,-0.17668028858663753,0.3409772277536125
56840.0,-198.5977914745368,873.9337103951419,306.5984860541205,-0.4463337315140263,-0.1803048991992892,0.33999661635947626
56850.0,-203.0587024689454,872.1125591003994,309.99348682419185,-0.4458452923169681,-0.1839245098430956,0.339001046610142
56860.0,-207.5146338546554,870.2552373829957,313.3784572246683,-0.4453378100759105,-0.18753895592600067,0.33799054724027905
56870.0,-211.96539521447895,868.3617977157209,316.7532481056682,-0.444811287894179,-0.19114807285055113,0.336965147751433
56880.0,-216.41079616614022,866.4322942194244,320.1177106158819,-0.44426572980190565,-0.1947516960233104,0.3359248784121741
56890.0,-220.85064637591356,864.4667826500435,323.47169621172986,-0.4437011407577819,-0.19834966086199846,0.3348697702583833
56900.0,-225.284755564687,862.4653204091422,326.81505666412244,-0.44311752665117465,-0.20194180280669585,0.3337998550931702
56910.0,-229.71293351501888,860.4279665492975,330.1476440651941,-0.44251489430407615,-0.20552795733033194,0.33271516548677116
56920.0,-234.13499008247283,858.3547817674723,333.46931083659933,-0.44189325147278585,-0.20910795994709666,0.3316157347765677
56930.0,-238.55073520492672,856.2458284048014,336.7799097371897,-0.44125260684964485,-0.21268164622198768,0.33050159706696086
56940.0,-242.9599789119077,854.1011704462344,340.07929387068737,-0.4405929700647075,-0.2162488517803774,0.3293727872291907
56950.0,-247.36253133395007,851.9208735200417,343.36731669335546,-0.4399143516873482,-0.2198094123176007,0.3282293409010992
56960.0,-251.7582027119766,849.7050048971843,346.6438320216662,-0.4392167632278058,-0.22336316360856245,0.32707129448683775
56970.0,-256.1468034067002,847.4536334905529,349.90869403996373,-0.438500217138663,-0.2269099415173648,0.32589868515651765
56980.0,-260.5281439080465,845.1668298540792,353.161757308124,-0.437764726816261,-0.23044958200695437,0.32471155084580433
56990.0,-264.90203484459397,842.8446661817243,356.4028767692077,-0.4370103066020504,-0.23398192114878857,0.3235099302554551
57000.0,-269.26828699303184,840.487216306344,359.63190775711,-0.43623697178387594,-0.23750679513252154,0.32229386285079925
57010.0,-273.62671128763435,838.0945556984398,362.8487060042027,-0.435444738597196,-0.2410240402757085,0.32106338886116126
57020.0,-277.9771188297484,835.6667614647954,366.0531276489708,-0.434633624226237,-0.24453349303352973,0.3198185492792265
57030.0,-282.3193208972961,833.2039123470039,369.2450292436417,-0.4338036468050812,-0.24803499000853227,0.3185593858603492
57040.0,-286.653128954288,830.7060887198883,372.42426776180713,-0.4329548254186877,-0.25152836796039096,0.31728594112180253
