station,t,rho_km,rho_dot_km_s,elev_rad
Station 2,80170.0,5913.949077159963,2.4495626127325045,0.3259205051337504
Station 2,80180.0,5938.552738472749,2.4711118868907143,0.3204666849691977
Station 2,80190.0,5963.3701632625225,2.49231568559059,0.31500401236356473
Station 2,80200.0,5988.397908367085,2.51317633911255,0.30953350106968286
Station 2,80210.0,6013.632554300904,2.533696252012733,0.3040561291555794
Station 2,80220.0,6039.070705972425,2.5538778981464447,0.29857283972892024
Station 2,80230.0,6064.708993352391,2.5737238158338087,0.29308454167499
Station 2,80240.0,6090.544072094753,2.593236603169147,0.2875921104055833
Station 2,80250.0,6116.572624111503,2.612418913475166,0.2820963886163905
Station 2,80260.0,6142.79135810302,2.6312734509025613,0.2765981870505902
Station 2,80270.0,6169.197010045349,2.6498029661752165,0.271098285266552
Station 2,80280.0,6195.786343635919,2.668010252480815,0.26559743240769196
Station 2,80290.0,6222.556150699176,2.6858981415062653,0.26009634797268155
Station 2,80300.0,6249.503251553578,2.703469499617057,0.25459572258434887
Station 2,80310.0,6276.624495341423,2.7207272241793166,0.24909621875574614
Station 2,80320.0,6303.916760322942,2.7376742400230842,0.2435984716519967
Station 2,80330.0,6331.37695413608,2.75431349604506,0.2381030898466358
Station 2,80340.0,6359.002014023367,2.770647961948816,0.2326106560713073
Station 2,80350.0,6386.788907027246,2.786680625120323,0.22712172795776037
Station 2,80360.0,6414.734630155218,2.802414487636383,0.22163683877120788
Station 2,80370.0,6442.836210516139,2.8178525634034575,0.2161564981342084
Station 2,80380.0,6471.090705397449,2.832997875446927,0.21068119273579908
Station 2,80390.0,6499.495202206759,2.847853453411638,0.20521138701306904
Station 2,80400.0,6528.046818764002,2.862422330911483,0.19974752387540579
Station 2,80410.0,6556.742703247819,2.8767075432184344,0.1942900253721569
Station 2,80420.0,6585.58003418239,2.8907121250310768,0.18883929335568406
Station 2,80430.0,6614.55602042328,2.9044391083419043,0.18339571013445705
Station 2,80440.0,6643.667901122061,2.917891520415028,0.1779596391128992
Station 1,83180.0,6657.859549619208,-2.8126635245369664,0.17816205627718393
Station 1,83190.0,6629.792768229852,-2.8006493105419596,0.18341546306429482
Station 1,83200.0,6601.847438038215,-2.7883727858846785,0.18867671407911266
Station 1,83210.0,6574.026196904414,-2.7758309954476212,0.19394546801468668
Station 1,83220.0,6546.331712286074,-2.763020975696853,0.19922136628093237
Station 1,83230.0,6518.766681316412,-2.7499397563864214,0.20450403242384768
Station 1,83240.0,6491.33383086532,-2.736584362359464,0.20979307153256363
Station 1,83250.0,6464.035917582458,-2.722951815449009,0.21508806963445581
Station 1,83260.0,6436.875727921449,-2.7090391364812914,0.22038859307862177
Station 1,83270.0,6409.856078144128,-2.694843347384655,0.225694187908049
Station 1,83280.0,6382.979814303863,-2.6803614734067676,0.23100437922089428
Station 1,83290.0,6356.249812086221,-2.665590545477235,0.23631867050809557
Station 1,83300.0,6329.668976750168,-2.650527602637761,0.24163654299586643
Station 1,83310.0,6303.240243218477,-2.6351696945521645,0.2469574549964017
Station 1,83320.0,6276.966575845857,-2.6195138842210444,0.25228084121731614
Station 1,83330.0,6250.850968273581,-2.6035572507796827,0.25760611207634515
Station 1,83340.0,6224.896443255594,-2.5872968924197766,0.26293265300895985
Station 1,83350.0,6199.106052454431,-2.570729929437218,0.26825982376980834
Station 1,83360.0,6173.48287620568,-2.55385350740787,0.2735869577290079
Station 1,83370.0,6148.030023249755,-2.536664800493083,0.27891336116445076
Station 1,83380.0,6122.7506304296485,-2.5191610148764956,0.28423831255136917
Station 1,83390.0,6097.647862353419,-2.5013393923334233,0.28956106185053415
Station 1,83400.0,6072.7249110200655,-2.4831972139339005,0.2948808297965743
Station 1,83410.0,6047.984995407486,-2.46473180388015,0.3001968071880365
Station 1,83420.0,6023.431361021222,-2.4459405334789666,0.30550815418092725
Station 1,83430.0,5999.067279402636,-2.426820825249158,0.3108139995876292
Station 1,83440.0,5974.896047595216,-2.407370157163868,0.3161134401832114
Station 1,83450.0,5950.920987567708,-2.387586067027179,0.3214055400213139
Station 1,83460.0,5927.145445592738,-2.367466156984042,0.32668932976193554
Station 1,83470.0,5903.572791579655,-2.34700809816211,0.3319638060136111
Station 1,83480.0,5880.206418360325,-2.326209635443598,0.33722793069262647
Station 1,83490.0,5857.049740926595,-2.305068592364827,0.3424806304020939
Station 1,83500.0,5834.1061956182275,-2.2835828761405597,0.347720795833869
Station 1,83510.0,5811.379239260098,-2.261750482809754,0.35294728119647856
Station 1,83520.0,5788.872348247507,-2.239569502498652,0.358158903672387
Station 1,83530.0,5766.589017578483,-2.217038124796737,0.3633544429081295
Station 1,83540.0,5744.532759832041,-2.1941546442402564,0.36853264054099616
Station 1,83550.0,5722.707104091332,-2.170917465897505,0.37369219976614315
Station 1,83560.0,5701.115594810825,-2.14732511104929,0.37883178494818265
Station 1,83570.0,5679.761790626549,-2.1233762229573823,0.38395002128146927
Station 1,83580.0,5658.649263108673,-2.0990695727129878,0.3890454945034817
Station 1,83590.0,5637.781595455658,-2.0744040651565387,0.3941167506658511
Station 1,83600.0,5617.162381129386,-2.049378744859415,0.39916229596775915
Station 1,83610.0,5596.795222430716,-2.0239928021572684,0.4041805966565578
Station 1,83620.0,5576.683729015041,-1.998245579224112,0.4091700790006125
Station 1,83630.0,5556.831516347574,-1.9721365761752634,0.41412912933949814
Station 1,83640.0,5537.242204098098,-1.9456654571866379,0.4190560942167587
Station 1,83650.0,5517.919414475225,-1.9188320566169803,0.42394928060056747
Station 1,83660.0,5498.866770412338,-1.891636385133832,0.42880695618729475
Station 1,83670.0,5480.087893683689,-1.8640786358009858,0.4336273498036265
Station 1,83680.0,5461.586403329979,-1.836159190071367,0.4384086519554804
Station 1,83690.0,5443.365913607842,-1.8078786238014246,0.44314901543672414
Station 1,83700.0,5425.43003201222,-1.7792377131563986,0.44784655606923773
Station 1,83710.0,5407.782357246437,-1.75023744042027,0.4524993535639239
Station 1,83720.0,5390.426477134361,-1.7208789996930287,0.45710545250704987
Station 1,83730.0,5373.365966475841,-1.6911638024558904,0.46166286347696833
Station 1,83740.0,5356.604384846883,-1.661093482984528,0.46616956429603373
Station 1,83750.0,5340.14527434624,-1.6306699035898229,0.47062350142230636
Station 1,83760.0,5323.992157290226,-1.5998951596652047,0.4750225914853073
Station 1,83770.0,5308.148533857831,-1.5687715845192387,0.47936472296974114
Station 1,83780.0,5292.61787968847,-1.5373017539717688,0.48364775805069254
Station 1,83790.0,5277.403643434777,-1.5054884906917418,0.48786953458331245
Station 1,83800.0,5262.50924427327,-1.4733348682546035,0.4920278682495012
Station 1,83810.0,5247.938069375768,-1.4408442148971745,0.496120554863478
Station 1,83820.0,5233.693471344757,-1.4080201169478919,0.5001453728374852
Station 1,83830.0,5219.778765616076,-1.3748664219104971,0.5041000858081492
Station 1,83840.0,5206.197227832566,-1.341387241179478,0.5079824454232408
Station 1,83850.0,5192.952091192498,-1.30758695236596,0.511790194287731
Station 1,83860.0,5180.046543776778,-1.273470201213284,0.515521069067153
Station 1,83870.0,5167.483725859243,-1.2390419030819784,0.519172803745285
Station 1,83880.0,5155.266727204429,-1.2043072439848488,0.5227431330322174
Station 1,83890.0,5143.398584357476,-1.1692716811535164,0.5262297959177515
Station 1,83900.0,5131.882277930982,-1.1339409431189256,0.5296305393640195
Station 1,83910.0,5120.720729893776,-1.098321029289412,0.5329431221300596
Station 1,83920.0,5109.91680086674,-1.062418209011232,0.5361653187199268
Station 1,83930.0,5099.473287431029,-1.0262390200978289,0.5392949234447482
Station 1,83940.0,5089.392919453987,-0.9897902668157064,0.5423297545879318
Station 1,83950.0,5079.678357438406,-0.9530790173162877,0.5452676586615591
Station 1,83960.0,5070.332189900673,-0.9161126005051454,0.5481065147408398
Station 1,83970.0,5061.356930783523,-0.878898602341647,0.5508442388623433
Station 1,83980.0,5052.755016909161,-0.841444861564169,0.5534787884706374
Station 1,83990.0,5044.52880547853,-0.8037594648380841,0.5560081668969223
Station 1,84000.0,5036.680571622566,-0.765850741325893,0.5584304278522673
Station 1,84010.0,5029.2125060111875,-0.7277272566811143,0.5607436799171722
Station 1,84020.0,5022.126712525846,-0.6893978064698489,0.5629460910083931
Station 1,84030.0,5015.425206001308,-0.6508714090262787,0.5650358928032692
Station 1,84040.0,5009.109909928472,-0.612157297738489,0.5670113850871313
Station 1,84050.0,5003.182654277793,-0.5732649127725342,0.5688709400223187
Station 1,84060.0,4997.645173768601,-0.5342038923179351,0.5706130063570565
Station 1,84070.0,4992.499105781726,-0.4949840632777278,0.5722361134531492
Station 1,84080.0,4987.745988519469,-0.4556154314624904,0.573738875186006
Station 1,84090.0,4983.38725927001,-0.41610817130563027,0.5751199936776663
Station 1,84100.0,4979.42425277649,-0.37647261512232777,0.5763782628419396
Station 1,84110.0,4975.858199715325,-0.33671924193701963,0.5775125717219153
Station 1,84120.0,4972.690225287872,-0.29685866590643817,0.5785219076009024
Station 1,84130.0,4969.921347929439,-0.25690162436718555,0.5794053588688157
Station 1,84140.0,4967.552478139245,-0.21685896553874462,0.5801621176271933
Station 1,84150.0,4965.584417434647,-0.17674163591452796,0.580791482017327
Station 1,84160.0,4964.0178574326455,-0.13656066737520434,0.5812928582574803
Station 1,84170.0,4962.853379061246,-0.09632716405989372,0.581665762376775
Station 1,84180.0,4962.091451903039,-0.05605228903215853,0.5819098216350963
Station 1,84190.0,4961.732433672789,-0.015747250778715305,0.5820247756202092
Station 1,84200.0,4961.77656983064,0.024576710420249726,0.5820104770152772
Station 1,84210.0,4962.22399333205,0.06490833620978853,0.5818668920319492
Station 1,84220.0,4963.074724515117,0.10523636392778984,0.581594100506341
Station 1,84230.0,4964.328671125703,0.14554954038138157,0.5811922956572979
Station 1,84240.0,4965.985628480247,0.1858366355918058,0.5806617835084654
Station 1,84250.0,4968.045279765775,0.22608645646770242,0.5800029819778171
Station 1,84260.0,4970.507196476257,0.26628786036707985,0.5792164196403274
Station 1,84270.0,4973.370838984043,0.30642976850880926,0.5783027341715086
Station 1,84280.0,4976.635557244676,0.3465011791954059,0.5772626704814249
Station 1,84290.0,4980.300591633062,0.3864911808095985,0.5760970785506494
Station 1,84300.0,4984.365073908663,0.426388964548687,0.5748069109812749
Station 1,84310.0,4988.828028306792,0.46618383686173476,0.5733932202777023
Station 1,84320.0,4993.688372753043,0.5058652315563585,0.5718571558733037
Station 1,84330.0,4998.944920197361,0.5454227215435175,0.570199960920299
Station 1,84340.0,5004.596380064014,0.5848460301904518,0.5684229688612812
Station 1,84350.0,5010.641359813435,0.6241250422539858,0.5665275998016878
Station 1,84360.0,5017.078366611648,0.6632498143683623,0.5645153567032505
Station 1,84370.0,5023.905809102702,0.7022105850640017,0.5623878214189675
Station 1,84380.0,5031.12199927935,0.7409977842958108,0.5601466505904903
Station 1,84390.0,5038.725154446971,0.7796020424619527,0.5577935714289869
