t,rho,rhodot,elev_deg,station_id,sc_lat_deg,sc_lon_deg,sc_alt_m
1.71200000000000000e+04,6.12425737637982729e+03,3.47700217962218039e+00,1.61720533807223283e+01,1,-3.38925255882271870e+01,1.93121659403309337e+02,3.61919491978179394e+03
1.71300000000000000e+04,6.15906753828671663e+03,3.48467314734453382e+00,1.57533191549453306e+01,1,-3.37525555763748315e+01,1.93481723730163935e+02,3.61915485168721534e+03
1.71400000000000000e+04,6.19395141220983987e+03,3.49210055890835047e+00,1.53374217415297149e+01,1,-3.36112860718212829e+01,1.93840475710324029e+02,3.61911480448795555e+03
1.71500000000000000e+04,6.22890799796365718e+03,3.49929510260713883e+00,1.49243205240077170e+01,1,-3.34687281906183216e+01,1.94197914622930881e+02,3.61907477918193763e+03
1.71600000000000000e+04,6.26393726418532788e+03,3.50625247792919259e+00,1.45139753974347130e+01,1,-3.33248930456092083e+01,1.94554040053375388e+02,3.61903477676201874e+03
1.71700000000000000e+04,6.29903284559242911e+03,3.51297989158966262e+00,1.41063467707881216e+01,1,-3.31797917440883410e+01,1.94908851888045888e+02,3.61899479821603381e+03
1.71800000000000000e+04,6.33419570877710521e+03,3.51948394288191935e+00,1.37013955686410664e+01,1,-3.30334353855216492e+01,1.95262350309036748e+02,3.61895484452685741e+03
1.71900000000000000e+04,6.36942176238564298e+03,3.52576475833519343e+00,1.32990832321619461e+01,1,-3.28858350593277535e+01,1.95614535788823702e+02,3.61891491667247465e+03
1.72000000000000000e+04,6.40471088944715575e+03,3.53183015897846442e+00,1.28993717194867141e+01,1,-3.27370018427195646e+01,1.95965409084912721e+02,3.61887501562601938e+03
1.72100000000000000e+04,6.44005871511894111e+03,3.53767825174461592e+00,1.25022235055102247e+01,1,-3.25869467986065686e+01,1.96314971234467293e+02,3.61883514235584516e+03
1.72200000000000000e+04,6.47546181889187210e+03,3.54331659899775220e+00,1.21076015811385229e+01,1,-3.24356809735572611e+01,1.96663223548919433e+02,3.61879529782559621e+03
1.72300000000000000e+04,6.51092210375502964e+03,3.54875037931053727e+00,1.17154694520424769e+01,1,-3.22832153958215144e+01,1.97010167608570839e+02,3.61875548299423281e+03
1.72400000000000000e+04,6.54643553505303589e+03,3.55397998147260585e+00,1.13257911369502686e+01,1,-3.21295610734127308e+01,1.97355805257188223e+02,3.61871569881614232e+03
1.72500000000000000e+04,6.58200053736029531e+03,3.55900774784475971e+00,1.09385311655150144e+01,1,-3.19747289922492932e+01,1.97700138596598521e+02,3.61867594624116464e+03
1.72600000000000000e+04,6.61761715160816766e+03,3.56384108579594638e+00,1.05536545757903877e+01,1,-3.18187301143548709e+01,1.98043169981288372e+02,3.61863622621467584e+03
1.72700000000000000e+04,6.65327858271888545e+03,3.56848434685230265e+00,1.01711269113464216e+01,1,-3.16615753761172343e+01,1.98384902013012606e+02,3.61859653967763734e+03
1.85700000000000000e+04,6.65901221237029404e+03,-2.99131144213771671e+00,1.00476377578456457e+01,3,-4.91676721410572171e+00,2.34383856817971747e+02,3.61404397630605854e+03
1.85800000000000000e+04,6.62915086582248750e+03,-2.98072481417311774e+00,1.03661786039703809e+01,3,-4.68498541687757708e+00,2.34621696168655376e+02,3.61401603765609980e+03
1.85900000000000000e+04,6.59940007797666021e+03,-2.96987821066517332e+00,1.06855423721097385e+01,3,-4.45309115703286906e+00,2.34859351768980787e+02,3.61398824542160401e+03
1.86000000000000000e+04,6.56975412143587164e+03,-2.95877315769382765e+00,1.10057177949663156e+01,3,-4.22109003300989905e+00,2.35096832849695147e+02,3.61396060054374175e+03
1.86100000000000000e+04,6.54022238234425913e+03,-2.94739703390437269e+00,1.13266927339738874e+01,3,-3.98898763211129870e+00,2.35334148635494671e+02,3.61393310396628476e+03
1.86200000000000000e+04,6.51080719286340900e+03,-2.93575660219575418e+00,1.16484541427813184e+01,3,-3.75678953109822666e+00,2.35571308345315288e+02,3.61390575663559866e+03
1.86300000000000000e+04,6.48150749397741038e+03,-2.92383982319293656e+00,1.19709880295793525e+01,3,-3.52450129678435209e+00,2.35808321192629080e+02,3.61387855950062294e+03
1.86400000000000000e+04,6.45233227707858714e+03,-2.91165002030820785e+00,1.22942794182534652e+01,3,-3.29212848662960678e+00,2.36045196385746351e+02,3.61385151351285640e+03
1.86500000000000000e+04,6.42327580741211750e+03,-2.89918056157453963e+00,1.26183123083480027e+01,3,-3.05967664933371353e+00,2.36281943128123316e+02,3.61382461962633352e+03
1.86600000000000000e+04,6.39434810081852902e+03,-2.88643053479149936e+00,1.29430696338283262e+01,3,-2.82715132542949554e+00,2.36518570618674573e+02,3.61379787879764081e+03
1.86700000000000000e+04,6.36554830202423636e+03,-2.87339178730284850e+00,1.32685332206295552e+01,3,-2.59455804787602551e+00,2.36755088052090144e+02,3.61377129198585499e+03
1.86800000000000000e+04,6.33688244409331583e+03,-2.86006724231409226e+00,1.35946837429832659e+01,3,-2.36190234265153665e+00,2.36991504619157041e+02,3.61374486015253933e+03
1.86900000000000000e+04,6.30834762219667846e+03,-2.84644650840838187e+00,1.39215006785160735e+01,3,-2.12918972934618944e+00,2.37227829507084437e+02,3.61371858426174185e+03
1.87000000000000000e+04,6.27995340906676120e+03,-2.83253398192856309e+00,1.42489622621156435e+01,3,-1.89642572175466717e+00,2.37464071899832902e+02,3.61369246527993528e+03
1.87100000000000000e+04,6.25169934032203400e+03,-2.81831568112124575e+00,1.45770454385650634e+01,3,-1.66361582846861755e+00,2.37700240978446516e+02,3.61366650417601704e+03
1.87200000000000000e+04,6.22359014437696624e+03,-2.80379626104919222e+00,1.49057258139475248e+01,3,-1.43076555346896495e+00,2.37936345921388238e+02,3.61364070192126746e+03
1.87300000000000000e+04,6.19562495899650366e+03,-2.78896891653717205e+00,1.52349776058291209e+01,3,-1.19788039671810065e+00,2.38172395904877760e+02,3.61361505948934791e+03
1.87400000000000000e+04,6.16781210009490223e+03,-2.77383417209176786e+00,1.55647735922298960e+01,3,-9.64965854751974494e-01,2.38408400103231457e+02,3.61358957785624079e+03
1.87500000000000000e+04,6.14014858134059614e+03,-2.75838426574641016e+00,1.58950850593998823e+01,3,-7.32027421272099188e-01,2.38644367689204898e+02,3.61356425800022407e+03
1.87600000000000000e+04,6.11264354366043517e+03,-2.74261392623315325e+00,1.62258817484199795e+01,3,-4.99070587737482751e-01,2.38880307834336350e+02,3.61353910090186218e+03
1.87700000000000000e+04,6.08529636306427801e+03,-2.72652406112012624e+00,1.65571318006539485e+01,3,-2.66100843956517619e-01,2.39116229709292099e+02,3.61351410754395329e+03
1.87800000000000000e+04,6.05811491743594343e+03,-2.71010754666657094e+00,1.68888017020835903e+01,3,-3.31236786788327853e-02,2.39352142484212351e+02,3.61348927891148924e+03
1.87900000000000000e+04,6.03109576630035644e+03,-2.69336525385072045e+00,1.72208562265654592e+01,3,1.99855419812867335e-01,2.39588055329058250e+02,3.61346461599162831e+03
1.88000000000000000e+04,6.00424674488726669e+03,-2.67629126044171839e+00,1.75532583780542488e+01,3,4.32830963110959477e-01,2.39823977413958971e+02,3.61344011977365335e+03
1.88100000000000000e+04,5.97757218917977571e+03,-2.65888153180260556e+00,1.78859693318455903e+01,3,6.65797462091033188e-01,2.40059917909558948e+02,3.61341579124893906e+03
1.88200000000000000e+04,5.95107183739875472e+03,-2.64113381002292646e+00,1.82189483748988721e+01,3,8.98749426319984890e-01,2.40295885987364954e+02,3.61339163141089375e+03
1.88300000000000000e+04,5.92474918273308049e+03,-2.62303930914382288e+00,1.85521528453096920e+01,3,1.13168136346404480e+00,2.40531890820092201e+02,3.61336764125493937e+03
1.88400000000000000e+04,5.89861028250187701e+03,-2.60460522030937280e+00,1.88855380710098402e+01,3,1.36458777869673309e+00,2.40767941582009968e+02,3.61334382177844782e+03
1.88500000000000000e+04,5.87265887414609278e+03,-2.58581852919256105e+00,1.92190573077839204e+01,3,1.59746317410671423e+00,2.41004047449285849e+02,3.61332017398070093e+03
1.88600000000000000e+04,5.84689563250799256e+03,-2.56667913369672718e+00,1.95526616767007511e+01,3,1.83030204810553543e+00,2.41240217600328322e+02,3.61329669886285046e+03
1.88700000000000000e+04,5.82132850947048701e+03,-2.54718755973013256e+00,1.98863001010702369e+01,3,2.06309889483523934e+00,2.41476461216127518e+02,3.61327339742785261e+03
1.88800000000000000e+04,5.79595423776171992e+03,-2.52733418722118586e+00,2.02199192430472365e+01,3,2.29584820357582275e+00,2.41712787480593704e+02,3.61325027068043528e+03
1.88900000000000000e+04,5.77078036117797637e+03,-2.50711839875158171e+00,2.05534634400172180e+01,3,2.52854445815252449e+00,2.41949205580893533e+02,3.61322731962704529e+03
1.89000000000000000e+04,5.74581313224704900e+03,-2.48654073970545086e+00,2.08868746409115005e+01,3,2.76118213634295095e+00,2.42185724707783038e+02,3.61320454527577567e+03
1.89100000000000000e+04,5.72105058450218530e+03,-2.46559100514216167e+00,2.12200923426143184e+01,3,2.99375570928397838e+00,2.42422354055937546e+02,3.61318194863633835e+03
1.89200000000000000e+04,5.69650236371431129e+03,-2.44427104361552816e+00,2.15530535266380916e+01,3,3.22625964087847272e+00,2.42659102824278392e+02,3.61315953071997865e+03
1.89300000000000000e+04,5.67216662853307389e+03,-2.42257651501385496e+00,2.18856925962598368e+01,3,3.45868838720175908e+00,2.42895980216295101e+02,3.61313729253944985e+03
1.89400000000000000e+04,5.64805227771238060e+03,-2.40050850488259560e+00,2.22179413143267013e+01,3,3.69103639590788557e+00,2.43132995440364141e+02,3.61311523510891857e+03
1.89500000000000000e+04,5.62415940562343258e+03,-2.37805771157075663e+00,2.25497287419572174e+01,3,3.92329810563560555e+00,2.43370157710062529e+02,3.61309335944393570e+03
1.89600000000000000e+04,5.60049246530739492e+03,-2.35522708624406052e+00,2.28809811783806829e+01,3,4.15546794541411746e+00,2.43607476244476743e+02,3.61307166656136724e+03
1.89700000000000000e+04,5.57705512518309752e+03,-2.33200756350857574e+00,2.32116221021771523e+01,3,4.38754033406856081e+00,2.43844960268506611e+02,3.61305015747931429e+03
1.89800000000000000e+04,5.55385412057849680e+03,-2.30840200893659953e+00,2.35415721141986936e+01,3,4.61950967962519954e+00,2.44082619013163196e+02,3.61302883321705303e+03
1.89900000000000000e+04,5.53088791083625983e+03,-2.28440699673532066e+00,2.38707488824721814e+01,3,4.85137037871635002e+00,2.44320461715861200e+02,3.61300769479499650e+03
1.90000000000000000e+04,5.50816561823805841e+03,-2.26002288726558787e+00,2.41990670894040889e+01,3,5.08311681598501508e+00,2.44558497620704372e+02,3.61298674323458727e+03
1.90100000000000000e+04,5.48569089930593873e+03,-2.23523968581200050e+00,2.45264383816287470e+01,3,5.31474336348923515e+00,2.44796735978765156e+02,3.61296597955825564e+03
1.90200000000000000e+04,5.46346244518506046e+03,-2.21006684668750353e+00,2.48527713228614893e+01,3,5.54624438010614984e+00,2.45035186048356479e+02,3.61294540478933050e+03
1.90300000000000000e+04,5.44148915555321219e+03,-2.18449111406755314e+00,2.51779713501401439e+01,3,5.77761421093576022e+00,2.45273857095296478e+02,3.61292501995198290e+03
1.90400000000000000e+04,5.41977552619721064e+03,-2.15851975817917685e+00,2.55019407338591755e+01,3,6.00884718670442819e+00,2.45512758393165484e+02,3.61290482607115337e+03
1.90500000000000000e+04,5.39831922738251251e+03,-2.13214423395664587e+00,2.58245785420219462e+01,3,6.23993762316806766e+00,2.45751899223554460e+02,3.61288482417246632e+03
1.90600000000000000e+04,5.37713304019125644e+03,-2.10536938146537178e+00,2.61457806091577467e+01,3,6.47087982051508437e+00,2.45991288876305248e+02,3.61286501528215558e+03
1.90700000000000000e+04,5.35621522040819673e+03,-2.07819105328536624e+00,2.64654395103709170e+01,3,6.70166806276903504e+00,2.46230936649741636e+02,3.61284540042698791e+03
1.90800000000000000e+04,5.33557002923070650e+03,-2.05060825293083049e+00,2.67834445410095405e+01,3,6.93229661719102186e+00,2.46470851850890938e+02,3.61282598063419937e+03
1.90900000000000000e+04,5.31520453558830195e+03,-2.02262090839063413e+00,2.70996817024598258e+01,3,7.16275973368188446e+00,2.46711043795695929e+02,3.61280675693137891e+03
1.91000000000000000e+04,5.29512034195883462e+03,-1.99422907973423391e+00,2.74140336945917831e+01,3,7.39305164418410232e+00,2.46951521809216473e+02,3.61278773034644109e+03
1.91100000000000000e+04,5.27532132635096514e+03,-1.96542961221212997e+00,2.77263799153967625e+01,3,7.62316656208355781e+00,2.47192295225820544e+02,3.61276890190748418e+03
1.91200000000000000e+04,5.25581136567186695e+03,-1.93622613407767252e+00,2.80365964683747819e+01,3,7.85309868161105307e+00,2.47433373389364021e+02,3.61275027264276468e+03
1.91300000000000000e+04,5.23659639360660913e+03,-1.90661739092270532e+00,2.83445561782405164e+01,3,8.08284217724373022e+00,2.47674765653359145e+02,3.61273184358055369e+03
1.91400000000000000e+04,5.21768163318945335e+03,-1.87660372180169821e+00,2.86501286155295958e+01,3,8.31239120310627122e+00,2.47916481381130779e+02,3.61271361574909315e+03
1.91500000000000000e+04,5.19906485966118998e+03,-1.84618449686298769e+00,2.89531801306936529e+01,3,8.54173989237207287e+00,2.48158529945960623e+02,3.61269559017649772e+03
1.91600000000000000e+04,5.18075979185216511e+03,-1.81536213794478130e+00,2.92535738982777822e+01,3,8.77088235666429128e+00,2.48400920731217923e+02,3.61267776789065647e+03
1.91700000000000000e+04,5.16276135608472669e+03,-1.78413717402277294e+00,2.95511699717761616e+01,3,8.99981268545692181e+00,2.48643663130477307e+02,3.61266014991913835e+03
1.91800000000000000e+04,5.14507530983873858e+03,-1.75251216547262811e+00,2.98458253497579342e+01,3,9.22852494547577784e+00,2.48886766547622699e+02,3.61264273728913031e+03
1.91900000000000000e+04,5.12771278161599184e+03,-1.72048612581401295e+00,3.01373940538487375e+01,3,9.45701318009962932e+00,2.49130240396936415e+02,3.61262553102730271e+03
1.92000000000000000e+04,5.11066863727694454e+03,-1.68806141275996358e+00,3.04257272191418942e+01,3,9.68527140876135206e+00,2.49374094103174372e+02,3.61260853215975476e+03
1.92100000000000000e+04,5.09395173648011405e+03,-1.65524276754306676e+00,3.07106731975944669e+01,3,9.91329362634929190e+00,2.49618337101624746e+02,3.61259174171189807e+03
1.92200000000000000e+04,5.07756511185395084e+03,-1.62203131822488267e+00,3.09920776749412745e+01,3,1.01410738026087710e+01,2.49862978838151719e+02,3.61257516070835663e+03
1.92300000000000000e+04,5.06151244014439544e+03,-1.58842963047061647e+00,3.12697838016293765e+01,3,1.03686058815439193e+01,2.50108028769222415e+02,3.61255879017287225e+03
1.92400000000000000e+04,5.04579864655201527e+03,-1.55444208077520063e+00,3.15436323382399131e+01,3,1.05958837808197561e+01,2.50353496361916825e+02,3.61254263112822264e+03
1.92500000000000000e+04,5.03042666713567723e+03,-1.52006889693680325e+00,3.18134618158191884e+01,3,1.08229013911647431e+01,2.50599391093920531e+02,3.61252668459609595e+03
1.92600000000000000e+04,5.01539715375552532e+03,-1.48531958808764308e+00,3.20791087114908962e+01,3,1.10496525757737487e+01,2.50845722453498922e+02,3.61251095159701072e+03
1.92700000000000000e+04,5.00072051970497614e+03,-1.45019133208614592e+00,3.23404076396608744e+01,3,1.12761311697115829e+01,2.51092499939453518e+02,3.61249543315019946e+03
1.92800000000000000e+04,4.98639719702925959e+03,-1.41469280826254806e+00,3.25971915590593824e+01,3,1.15023309793171400e+01,2.51339733061058269e+02,3.61248013027350862e+03
1.92900000000000000e+04,4.97242634510713469e+03,-1.37882748204214045e+00,3.28492919957888603e+01,3,1.17282457816082832e+01,2.51587431337976795e+02,3.61246504398330217e+03
1.93000000000000000e+04,4.95881815306909448e+03,-1.34260103771773909e+00,3.30965392824617624e+01,3,1.19538693236874973e+01,2.51835604300158536e+02,3.61245017529434881e+03
1.93100000000000000e+04,4.94557673920121852e+03,-1.30601851577214978e+00,3.33387628134187466e+01,3,1.21791953221484697e+01,2.52084261487714684e+02,3.61243552521970560e+03
1.93200000000000000e+04,4.93269983610274903e+03,-1.26908499645306505e+00,3.35757913159180390e+01,3,1.24042174624836701e+01,2.52333412450771874e+02,3.61242109477064150e+03
1.93300000000000000e+04,4.92019515068573764e+03,-1.23180800342388164e+00,3.38074531370747380e+01,3,1.26289293984930513e+01,2.52583066749303924e+02,3.61240688495647373e+03
1.93400000000000000e+04,4.90806466891965010e+03,-1.19419511207258333e+00,3.40335765462144693e+01,3,1.28533247516939486e+01,2.52833233952940503e+02,3.61239289678453315e+03
1.93500000000000000e+04,4.89631211857415019e+03,-1.15624757948800094e+00,3.42539900521776062e+01,3,1.30773971107323739e+01,2.53083923640752516e+02,3.61237913125998602e+03
1.93600000000000000e+04,4.88494314796325398e+03,-1.11797945343930394e+00,3.44685227349833880e+01,3,1.33011400307957466e+01,2.53335145401012909e+02,3.61236558938575581e+03
1.93700000000000000e+04,4.87395554880743748e+03,-1.07939179710457855e+00,3.46770045911227456e+01,3,1.35245470330272788e+01,2.53586908830932941e+02,3.61235227216240128e+03
1.93800000000000000e+04,4.86335333091846132e+03,-1.04049881400072186e+00,3.48792668916100368e+01,3,1.37476116039420386e+01,2.53839223536372515e+02,3.61233918058800737e+03
1.93900000000000000e+04,4.85314495784986957e+03,-1.00130390491646915e+00,3.50751425517779793e+01,3,1.39703271948449803e+01,2.54092099131524520e+02,3.61232631565806332e+03
1.94000000000000000e+04,4.84332951230325762e+03,-9.61815312197167760e-01,3.52644665116543479e+01,3,1.41926872212509725e+01,2.54345545238571901e+02,3.61231367836535719e+03
1.94100000000000000e+04,4.83391134530272302e+03,-9.22046065809392634e-01,3.54470761256120213e+01,3,1.44146850623070755e+01,2.54599571487317235e+02,3.61230126969985031e+03
1.94200000000000000e+04,4.82489070420846474e+03,-8.82001343109481972e-01,3.56228115598390929e+01,3,1.46363140602171224e+01,2.54854187514783632e+02,3.61228909064855725e+03
1.94300000000000000e+04,4.81627099520410320e+03,-8.41693845612146885e-01,3.57915161960343085e+01,3,1.48575675196689421e+01,2.55109402964786369e+02,3.61227714219544941e+03
1.94400000000000000e+04,4.80805482833199221e+03,-8.01129674401202529e-01,3.59530370395958414e+01,3,1.50784387072642474e+01,2.55365227487475011e+02,3.61226542532130225e+03
1.94500000000000000e+04,4.80024957365261344e+03,-7.60321623676076253e-01,3.61072251304450234e+01,3,1.52989208509514736e+01,2.55621670738843960e+02,3.61225394100360063e+03
1.94600000000000000e+04,4.79285251223333762e+03,-7.19274963049861937e-01,3.62539359545055859e+01,3,1.55190071394616993e+01,2.55878742380212373e+02,3.61224269021640794e+03
1.94700000000000000e+04,4.78586588131068947e+03,-6.78010386881766403e-01,3.63930298537542285e+01,3,1.57386907217479415e+01,2.56136452077670754e+02,3.61223167393025142e+03
1.94800000000000000e+04,4.77929038028108516e+03,-6.36528095821113915e-01,3.65243724326647978e+01,3,1.59579647064280064e+01,2.56394809501495388e+02,3.61222089311198943e+03
1.94900000000000000e+04,4.77313460322569608e+03,-5.94847553554401998e-01,3.66478349587932755e+01,3,1.61768221612309837e+01,2.56653824325528149e+02,3.61221034872468772e+03
1.95000000000000000e+04,4.76739508049370943e+03,-5.52975635273451505e-01,3.67632947551930940e+01,3,1.63952561124478962e+01,2.56913506226521577e+02,3.61220004172751760e+03
1.95100000000000000e+04,4.76207500730673655e+03,-5.10923269805388380e-01,3.68706355823125733e+01,3,1.66132595443864766e+01,2.57173864883448573e+02,3.61218997307559403e+03
1.95200000000000000e+04,4.75717758416696324e+03,-4.68704480282500890e-01,3.69697480070127398e+01,3,1.68308253988304664e+01,2.57434909976775430e+02,3.61218014371988829e+03
1.95300000000000000e+04,4.75270239575810228e+03,-4.26330357993706444e-01,3.70605297563495597e+01,3,1.70479465745036585e+01,2.57696651187697341e+02,3.61217055460708070e+03
1.95400000000000000e+04,4.74865104616330427e+03,-3.83812615502571453e-01,3.71428860538003249e+01,3,1.72646159265390047e+01,2.57959098197336175e+02,3.61216120667942232e+03
1.95500000000000000e+04,4.74502432023078836e+03,-3.41168198874608142e-01,3.72167299356690506e+01,3,1.74808262659528673e+01,2.58222260685898675e+02,3.61215210087463674e+03
1.95600000000000000e+04,4.74182868904583120e+03,-2.98404035147716351e-01,3.72819825454908269e+01,3,1.76965703591250794e+01,2.58486148331794709e+02,3.61214323812578186e+03
1.95700000000000000e+04,4.73905640668359229e+03,-2.55535840026000938e-01,3.73385734043625348e+01,3,1.79118409272846755e+01,2.58750770810714926e+02,3.61213461936110252e+03
1.95800000000000000e+04,4.73671688077954150e+03,-2.12576312909135451e-01,3.73864406552625823e+01,3,1.81266306460019742e+01,2.59016137794666065e+02,3.61212624550392502e+03
1.95900000000000000e+04,4.73480618901880825e+03,-1.69538897665470895e-01,3.74255312795772141e+01,3,1.83409321446870557e+01,2.59282258950964319e+02,3.61211811747251340e+03
1.96000000000000000e+04,4.73332844511860912e+03,-1.26432800212608748e-01,3.74558012842335373e+01,3,1.85547380060951710e+01,2.59549143941184127e+02,3.61211023617994397e+03
1.96100000000000000e+04,4.73227754308857129e+03,-8.32764251772465935e-02,3.74772158580373045e+01,3,1.87680407658393023e+01,2.59816802420063141e+02,3.61210260253397792e+03
1.96200000000000000e+04,4.73166078041146739e+03,-4.00813768404053444e-02,3.74897494960341078e+01,3,1.89808329119102517e+01,2.60085244034361267e+02,3.61209521743691585e+03
1.96300000000000000e+04,4.73147589675526797e+03,3.14155369034841737e-03,3.74933860909455134e+01,3,1.91931068842046777e+01,2.60354478421673150e+02,3.61208808178548315e+03
1.96400000000000000e+04,4.73172509313374667e+03,4.63740317953910339e-02,3.74881189909795225e+01,3,1.94048550740613344e+01,2.60624515209193703e+02,3.61208119647068452e+03
1.96500000000000000e+04,4.73240701220387200e+03,8.96074918958082861e-02,3.74739510235707769e+01,3,1.96160698238061002e+01,2.60895364012434698e+02,3.61207456237768019e+03
1.96600000000000000e+04,4.73351623527423544e+03,1.32825310867299679e-01,3.74508944848677814e+01,3,1.98267434263059741e+01,2.61167034433892468e+02,3.61206818038563870e+03
1.96700000000000000e+04,4.73506083232656965e+03,1.76014110272009722e-01,3.74189710950511696e+01,3,2.00368681245326030e+01,2.61439536061665081e+02,3.61206205136763128e+03
1.96800000000000000e+04,4.73703666015786530e+03,2.19164102114793868e-01,3.73782119198275566e+01,3,2.02464361111356901e+01,2.61712878468018232e+02,3.61205617619045370e+03
1.96900000000000000e+04,4.73944326037092105e+03,2.62259328342828224e-01,3.73286572587063432e+01,3,2.04554395280267940e+01,2.61987071207899021e+02,3.61205055571452976e+03
1.97000000000000000e+04,4.74228232420849963e+03,3.05283604964768251e-01,3.72703565009137776e+01,3,2.06638704659738508e+01,2.62262123817396514e+02,3.61204519079377314e+03
1.97100000000000000e+04,4.74554984819373749e+03,3.48230595827102196e-01,3.72033679500409633e+01,3,2.08717209642070749e+01,2.62538045812148198e+02,3.61204008227542181e+03
1.97200000000000000e+04,4.74924744258606370e+03,3.91083545863902315e-01,3.71277586187447284e+01,3,2.10789830100364348e+01,2.62814846685691180e+02,3.61203523099993436e+03
1.97300000000000000e+04,4.75337013265732912e+03,4.33829694400603261e-01,3.70436039950295140e+01,3,2.12856485384814782e+01,2.63092535907757281e+02,3.61203063780083721e+03
1.97400000000000000e+04,4.75792157968229822e+03,4.76456393473048689e-01,3.69509877818240966e+01,3,2.14917094319138009e+01,2.63371122922511518e+02,3.61202630350460640e+03
1.97500000000000000e+04,4.76289894542486945e+03,5.18951408711630369e-01,3.68500016117340650e+01,3,2.16971575197128708e+01,2.63650617146731975e+02,3.61202222893050202e+03
1.97600000000000000e+04,4.76830311093591718e+03,5.61302443918509364e-01,3.67407447389930439e+01,3,2.19019845779354618e+01,2.63931027967931300e+02,3.61201841489045364e+03
1.97700000000000000e+04,4.77412551200425696e+03,6.03500080297853070e-01,3.66233237107528140e+01,3,2.21061823289995090e+01,2.64212364742418060e+02,3.61201486218892023e+03
1.97800000000000000e+04,4.78037018121137044e+03,6.45524368218401090e-01,3.64978520199461656e+01,3,2.23097424413828413e+01,2.64494636793297389e+02,3.61201157162274467e+03
1.97900000000000000e+04,4.78703541233023043e+03,6.87370520617001213e-01,3.63644497420228561e+01,3,2.25126565293372103e+01,2.64777853408410010e+02,3.61200854398103729e+03
1.98000000000000000e+04,4.79411756664793575e+03,7.29027053730557539e-01,3.62232431579008676e+01,3,2.27149161526185743e+01,2.65062023838208631e+02,3.61200578004500676e+03
1.98100000000000000e+04,4.80161460949267803e+03,7.70481265252700886e-01,3.60743643654931887e+01,3,2.29165128162337659e+01,2.65347157293570831e+02,3.61200328058784180e+03
1.98200000000000000e+04,4.80952712910158880e+03,8.11720489728329775e-01,3.59179508821632183e+01,3,2.31174379702045272e+01,2.65633262943547606e+02,3.61200104637458935e+03
1.98300000000000000e+04,4.81784901670252384e+03,8.52736059065490548e-01,3.57541452404323934e+01,3,2.33176830093493983e+01,2.65920349913046948e+02,3.61199907816197992e+03
1.98400000000000000e+04,4.82658053262718113e+03,8.93514337084614474e-01,3.55830945792150857e+01,3,2.35172392730839945e+01,2.66208427280451303e+02,3.61199737669831848e+03
1.98500000000000000e+04,4.83571713681614165e+03,9.34053090606823622e-01,3.54049502327855166e+01,3,2.37160980452405603e+01,2.66497504075168024e+02,3.61199594272333343e+03
1.98600000000000000e+04,4.84525959383460031e+03,9.74334139410139910e-01,3.52198673195962897e+01,3,2.39142505539072232e+01,2.66787589275112396e+02,3.61199477696805116e+03
1.98700000000000000e+04,4.85520346763268572e+03,1.01435073174649459e+00,3.50280043329652671e+01,3,2.41116879712878394e+01,2.67078691804122627e+02,3.61199388015463956e+03
1.98800000000000000e+04,4.86554510508941803e+03,1.05409554094049684e+00,3.48295227355358890e+01,3,2.43084014135829207e+01,2.67370820529305263e+02,3.61199325299629891e+03
1.98900000000000000e+04,4.87628522188754687e+03,1.09355673391063046e+00,3.46245865592887725e+01,3,2.45043819408925998e+01,2.67663984258311132e+02,3.61199289619708725e+03
1.99000000000000000e+04,4.88741668432881124e+03,1.13272826717454023e+00,3.44133620127512501e+01,3,2.46996205571419551e+01,2.67958191736540925e+02,3.61199281045182033e+03
1.99100000000000000e+04,4.89893871965079688e+03,1.17159980022010357e+00,3.41960170969108432e+01,3,2.48941082100300690e+01,2.68253451644279721e+02,3.61199299644590246e+03
1.99200000000000000e+04,4.91084678758884002e+03,1.21016669000597421e+00,3.39727212311951732e+01,3,2.50878357910027248e+01,2.68549772593759883e+02,3.61199345485521917e+03
1.99300000000000000e+04,4.92314097569759178e+03,1.24841844268620150e+00,3.37436448907362987e+01,3,2.52807941352503676e+01,2.68847163126151827e+02,3.61199418634597532e+03
1.99400000000000000e+04,4.93581661794245338e+03,1.28634505458928294e+00,3.35089592559888061e+01,3,2.54729740217313640e+01,2.69145631708482085e+02,3.61199519157457325e+03
1.99500000000000000e+04,4.94886823410972193e+03,1.32394842762684228e+00,3.32688358756285965e+01,3,2.56643661732219606e+01,2.69445186730478667e+02,3.61199647118746543e+03
1.99600000000000000e+04,4.96229271430716290e+03,1.36121457332668294e+00,3.30234463435153245e+01,3,2.58549612563931497e+01,2.69745836501342637e+02,3.61199802582103621e+03
1.99700000000000000e+04,4.97608883519365645e+03,1.39813884885212047e+00,3.27729619903632070e+01,3,2.60447498819158270e+01,2.70047589246445909e+02,3.61199985610143995e+03
1.99800000000000000e+04,4.99025502949331076e+03,1.43471655016820709e+00,3.25175535906339590e+01,3,2.62337226045945080e+01,2.70350453103955033e+02,3.61200196264449369e+03
1.99900000000000000e+04,5.00478315885113989e+03,1.47094021935903774e+00,3.22573910850362680e+01,3,2.64218699235309735e+01,2.70654436121380911e+02,3.61200434605551527e+03
2.00000000000000000e+04,5.01967174663065998e+03,1.50680454319111923e+00,3.19926433188975530e+01,3,2.66091822823181943e+01,2.70959546252053769e+02,3.61200700692920509e+03
